as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2017-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2017-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2018-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0
2022-03-31,1,3,0.0,0.05,0.00033,-0.00033,0,0.95,0,0,0,0.0
2022-04-30,2,2,0.005058635688406773,0.025,0.000165,0.004893635688406773,3,0.9333333333333333,1,0,1,0.016666666666666666
2022-05-31,3,2,-0.003947487625495186,0.01666666666666667,0.00011000000000000002,-0.004057487625495186,4,0.9,2,0,0,0.03333333333333333
2022-06-30,4,1,-0.0077942573040612195,0.03333333333333333,0.00022,-0.00801425730406122,0,0.9333333333333333,4,0,3,0.06666666666666667
2022-07-31,5,1,-0.005118644067796614,0.008333333333333331,5.499999999999999e-05,-0.0051736440677966145,4,0.9166666666666666,6,0,0,0.1
2022-08-31,6,1,0.014273912245272616,0.008333333333333331,5.499999999999999e-05,0.014218912245272617,5,0.9,7,0,0,0.11666666666666667
2022-09-30,6,1,0.0002978056426332421,0.0,0.0,0.0002978056426332421,0,0.9,9,0,0,0.15
2022-10-31,6,1,-0.01014220972026879,0.0,0.0,-0.01014220972026879,0,0.9,10,0,0,0.16666666666666666
2022-11-30,6,0,-0.0008695652173912993,0.09999999999999999,0.0006599999999999999,-0.001529565217391299,0,1.0,12,0,5,0.2
2022-12-31,6,1,0.0,0.05,0.00033,-0.00033,0,0.95,10,2,0,0.16666666666666666
2023-01-31,6,2,-0.0015776699029126208,0.025,0.000165,-0.0017426699029126208,3,0.9,7,2,0,0.11666666666666667
2023-02-28,6,2,0.00501829285858324,0.016666666666666663,0.00010999999999999998,0.00490829285858324,0,0.8666666666666667,7,0,0,0.11666666666666667
2023-03-31,6,2,0.00696051103368176,0.008333333333333331,5.499999999999999e-05,0.006905511033681759,0,0.85,6,0,0,0.1
2023-04-30,6,8,0.0018855556818133962,0.053125000000000006,0.000350625,0.0015349306818133962,9,0.74375,8,0,0,0.12708333333333333
2023-05-31,6,11,0.028441430540321694,0.0875,0.0005775,0.027863930540321692,16,0.5770833333333334,5,3,0,0.07708333333333334
2023-06-30,6,13,0.035043350457619464,0.08770833333333332,0.0005788749999999999,0.034464475457619465,28,0.41666666666666663,2,2,0,0.03333333333333333
2023-07-31,6,13,0.034283217688360235,0.07916666666666666,0.0005225,0.03376071768836023,41,0.2666666666666667,1,0,0,0.016666666666666666
2023-08-31,6,13,0.02218013035621553,0.07416666666666666,0.0004894999999999999,0.021690630356215528,0,0.13333333333333341,0,0,0,0.0
2023-09-30,6,13,0.06616724108458408,0.075,0.000495,0.06567224108458408,64,1.1102230246251565e-16,0,0,0,0.0
2023-10-31,6,13,0.03842884132482832,0.026666666666666627,0.00017599999999999972,0.03825284132482832,75,0.0,0,0,0,0.0
2023-11-30,6,13,-0.019965951803598433,0.01333333333333335,8.80000000000001e-05,-0.020053951803598435,0,0.0,0,0,0,0.0
2023-12-31,6,13,0.006744988607492697,0.0,0.0,0.006744988607492697,78,0.0,0,0,0,0.0
2024-01-31,6,13,0.1207456713155576,0.013333333333333322,8.799999999999993e-05,0.1206576713155576,78,0.0,0,0,0,0.0
2024-02-29,6,13,0.06746559617601772,2.7755575615628914e-17,1.8318679906315083e-19,0.06746559617601772,0,0.0,0,0,0,0.0
2024-03-31,6,14,0.051603254625981,0.03749999999999999,0.00024749999999999994,0.051355754625981,77,0.011666666666666714,1,0,0,0.011666666666666665
2024-04-30,6,15,0.22640691908000277,0.045000000000000005,0.000297,0.22610991908000277,75,0.021666666666666723,2,0,0,0.021666666666666667
2024-05-31,6,17,-0.009662483087137077,0.060833333333371216,0.00040150000000025,-0.010063983087137327,0,0.0,0,2,0,0.0
2024-06-30,6,16,-0.012327749420838738,0.06083333333333337,0.00040150000000000027,-0.012729249420838739,77,0.04166666666666674,1,0,3,0.01
2024-07-31,6,15,0.03313256340993128,0.054166666666657225,0.0003574999999999377,0.032775063409931346,73,0.0999999999999811,2,0,3,0.021666666666666667
2024-08-31,6,14,0.009836768247373635,0.10333333333332384,0.0006819999999999373,0.009154768247373697,69,0.1899999999999621,3,0,5,0.03166666666666666
2024-09-30,6,15,0.04488232807313558,0.03749999999999998,0.00024749999999999984,0.04463482807313558,65,0.17166666666662878,4,0,0,0.041666666666666664
2024-10-31,6,15,0.024571811694396522,0.014999999999999986,9.89999999999999e-05,0.024472811694396523,0,0.14166666666662886,5,0,0,0.055
2024-11-30,6,15,0.056240860167599924,0.026666666666723494,0.00017600000000037508,0.056064860167599546,69,0.11499999999999999,6,0,0,0.065
2024-12-31,6,15,0.02062947092435692,0.015000000000000013,9.900000000000009e-05,0.020530470924356923,70,0.08499999999999996,6,0,0,0.06833333333333333
2025-01-31,6,14,0.12367720485256345,0.06500000000000002,0.00042900000000000013,0.12324820485256345,0,0.14833333333333332,7,0,5,0.07916666666666666
2025-02-28,6,13,0.009838060521104083,0.056666666666666685,0.0003740000000000001,0.009464060521104083,0,0.21499999999999997,9,0,5,0.10083333333333333
2025-03-31,6,13,0.03337535117582968,0.06708333333333334,0.00044275000000000006,0.03293260117582968,60,0.23083333333333333,9,2,2,0.11
2025-04-30,6,11,-0.028121416283757906,0.09541666666662404,0.0006297499999997186,-0.028751166283757623,58,0.3416666666666951,13,0,8,0.1550000000000284
2025-05-31,6,11,0.0042098659629511165,0.03333333333333335,0.0002200000000000001,0.003989865962951117,51,0.3416666666666951,17,0,0,0.20666666666669506
