as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.16666666666666666,0.0010999999999999998,-0.0010999999999999998,0,0.8333333333333334,0,0,0,0
2022-04-30,2,4,0.014808232383594237,0.08333333333333333,0.0005499999999999999,0.014258232383594237,3,0.6666666666666667,0,0,0,0
2022-05-31,3,4,-0.005048743695498402,0.08333333333333333,0.0005499999999999999,-0.005598743695498403,6,0.5,0,0,0,0
2022-06-30,4,4,-0.013327532642617379,0.08333333333333333,0.0005499999999999999,-0.01387753264261738,0,0.33333333333333337,0,0,0,0
2022-07-31,5,4,-0.025882044820752088,0.08333333333333336,0.0005500000000000001,-0.026432044820752086,12,0.16666666666666663,0,0,0,0
2022-08-31,6,5,0.018587929317278946,0.08333333333333336,0.0005500000000000001,0.018037929317278947,15,0.0,0,0,0,0
2022-09-30,6,4,-0.020602817306817702,0.11111111111111113,0.0007333333333333334,-0.021336150640151035,0,0.0,0,0,0,0
2022-10-31,6,4,-0.09469642238596843,0.055555555555555566,0.0003666666666666667,-0.0950630890526351,0,0.0,0,0,0,0
2022-11-30,6,5,0.007293015079173027,0.05555555555555555,0.00036666666666666667,0.00692634841250636,0,0.0,0,0,0,0
2022-12-31,6,5,0.0076067191409942905,0.05555555555555555,0.00036666666666666667,0.0072400524743276235,18,0.0,0,0,0,0
2023-01-31,6,5,-0.026287900720297318,0.11111111111111112,0.0007333333333333333,-0.02702123405363065,18,0.0,0,0,0,0
2023-02-28,6,5,0.09896560624935986,0.1111111111111111,0.0007333333333333333,0.09823227291602653,0,0.0,0,0,0,0
2023-03-31,6,5,-0.040555981108960144,0.11111111111111112,0.0007333333333333333,-0.04128931444229348,0,0.0,0,0,0,0
2023-04-30,6,5,0.0007480214053307694,0.11111111111111112,0.0007333333333333333,1.4688071997436014e-05,18,0.0,0,0,0,0
2023-05-31,6,6,0.09998279630863832,0.11111111111111112,0.0007333333333333333,0.09924946297530499,18,0.0,0,0,0,0
2023-06-30,6,5,0.06454114192480682,0.11111111111111113,0.0007333333333333334,0.06380780859147349,18,0.0,0,0,0,0
2023-07-31,6,4,0.06176992529456854,0.11111111111111112,0.0007333333333333333,0.061036591961235204,18,0.0,0,0,0,0
2023-08-31,6,4,0.0827414471657057,0.05555555555555555,0.00036666666666666667,0.08237478049903903,0,0.0,0,0,0,0
2023-09-30,6,4,0.11223319101445045,0.055555555555555566,0.0003666666666666667,0.11186652434778378,18,0.0,0,0,0,0
2023-10-31,6,3,0.006795877269206281,0.055555555555555566,0.0003666666666666667,0.006429210602539614,18,0.0,0,0,0,0
2023-11-30,6,3,0.01790263789733315,0.0,0.0,0.01790263789733315,0,0.0,0,0,0,0
2023-12-31,6,3,-0.01437959737766181,0.0,0.0,-0.01437959737766181,18,0.0,0,0,0,0
2024-01-31,6,4,0.2450191690370665,0.055555555555555566,0.0003666666666666667,0.24465250237039984,18,0.0,0,0,0,0
2024-02-29,6,4,0.12003952259876546,0.0,0.0,0.12003952259876546,0,0.0,0,0,0,0
2024-03-31,6,4,0.14982211114621624,0.0,0.0,0.14982211114621624,18,0.0,0,0,0,0
2024-04-30,6,19,0.3631900158890816,0.14035087719298245,0.0009263157894736842,0.36226370009960795,18,0.0,0,0,0,0
2024-05-31,6,21,-0.02473812897811232,0.14166666666666672,0.0009350000000000003,-0.02567312897811232,0,1.1102230246251565e-16,0,0,0,0
2024-06-30,6,23,0.0067206399859360945,0.14166666666666666,0.000935,0.0057856399859360945,51,1.1102230246251565e-16,0,0,0,0
2024-07-31,6,25,0.07877735628113562,0.14166666666666666,0.000935,0.07784235628113562,68,1.1102230246251565e-16,0,0,0,0
2024-08-31,6,27,0.023993873201678145,0.14166666666666666,0.000935,0.023058873201678147,85,1.1102230246251565e-16,0,0,0,0
2024-09-30,6,29,0.07265550141144884,0.14166666666666666,0.000935,0.07172050141144884,102,1.1102230246251565e-16,0,0,0,0
2024-10-31,6,30,0.0068970862440291105,0.07499999999999994,0.0004949999999999996,0.006402086244029111,0,0.0,0,0,0,0
2024-11-30,6,30,0.03872301726102362,0.05833333333333333,0.000385,0.038338017261023614,120,0.0,0,0,0,0
2024-12-31,6,29,0.015256246326986958,0.05833333333333333,0.000385,0.014871246326986958,120,0.0,0,0,0,0
2025-01-31,6,29,0.17434367032582396,0.05833333333333333,0.000385,0.17395867032582396,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,27,0.019271047919671512,0.05833333333333333,0.000385,0.018886047919671512,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,26,0.09609606096838652,0.024999999999999998,0.00016499999999999997,0.09593106096838652,120,1.1102230246251565e-16,0,0,0,0
2025-04-30,6,27,-0.011807463751228504,0.024999999999999998,0.00016499999999999997,-0.011972463751228504,120,1.1102230246251565e-16,0,0,0,0
2025-05-31,6,25,0.0062652925968608355,0.041666666666666664,0.00027499999999999996,0.005990292596860835,120,1.1102230246251565e-16,0,0,0,0
2025-06-30,6,23,0.12889623279270818,0.03333333333333333,0.00022,0.12867623279270818,120,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,24,0.025883327093707158,0.024999999999999994,0.00016499999999999997,0.02571832709370716,0,1.1102230246251565e-16,0,0,0,0
2025-08-31,6,24,0.06696380572889662,0.033333333333333326,0.00021999999999999995,0.06674380572889663,120,1.1102230246251565e-16,0,0,0,0
2025-09-30,6,26,-0.032847026693751266,0.033333333333333326,0.00021999999999999995,-0.033067026693751264,120,1.1102230246251565e-16,0,0,0,0
2025-10-31,6,25,0.049481938420773336,0.04166666666666666,0.00027499999999999996,0.04920693842077334,0,1.1102230246251565e-16,0,0,0,0
2025-11-30,6,25,-0.05214540436318143,0.025,0.000165,-0.05231040436318143,120,1.1102230246251565e-16,0,0,0,0
2025-12-31,6,27,-0.02639522461056318,0.03333333333333333,0.00022,-0.026615224610563183,120,1.1102230246251565e-16,0,0,0,0
2026-01-31,6,27,0.0019729064212453537,0.05555555555555554,0.00036666666666666656,0.001606239754578687,120,0.0,0,0,0,0
2026-02-28,6,30,-0.016552112222551967,0.06349206349206347,0.0004190476190476189,-0.016971159841599585,121,0.0,0,0,0,0
2026-03-31,6,33,-0.07374435719097108,0.07936507936507936,0.0005238095238095238,-0.0742681667147806,122,0.0,0,0,0,0
2026-04-30,6,35,0.1010519973363461,0.0793650793650794,0.000523809523809524,0.10052818781253657,13,1.1102230246251565e-16,0,0,0,0
2026-05-31,6,33,-0.0006171310515307596,0.0873015873015873,0.0005761904761904761,-0.0011933215277212359,124,1.1102230246251565e-16,0,0,0,0
