as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.16666666666666666,0.0010999999999999998,-0.0010999999999999998,0,0.8333333333333334,0,0,0,0
2022-04-30,2,3,0.014808232383594237,0.08333333333333333,0.0005499999999999999,0.014258232383594237,3,0.6666666666666667,0,0,0,0
2022-05-31,3,3,-0.006564227166945083,0.08333333333333333,0.0005499999999999999,-0.0071142271669450835,6,0.5,0,0,0,0
2022-06-30,4,3,-0.005285125974781165,0.08333333333333333,0.0005499999999999999,-0.0058351259747811655,0,0.33333333333333337,0,0,0,0
2022-07-31,5,3,-0.033303082230120865,0.08333333333333337,0.0005500000000000002,-0.033853082230120866,12,0.16666666666666663,0,0,0,0
2022-08-31,6,4,0.02414141216214345,0.08333333333333336,0.0005500000000000001,0.02359141216214345,15,0.0,0,0,0,0
2022-09-30,6,4,-0.00857849959428721,0.055555555555555566,0.0003666666666666667,-0.008945166260953876,0,0.0,0,0,0,0
2022-10-31,6,4,-0.07951116822447526,0.05555555555555555,0.00036666666666666667,-0.07987783489114193,0,0.0,0,0,0,0
2022-11-30,6,4,-0.008583442836523273,0.0,0.0,-0.008583442836523273,0,0.0,0,0,0,0
2022-12-31,6,4,0.012925520305554787,0.0,0.0,0.012925520305554787,18,0.0,0,0,0,0
2023-01-31,6,4,-0.01208841411098538,0.0,0.0,-0.01208841411098538,18,0.0,0,0,0,0
2023-02-28,6,5,0.07297192541497857,0.11111111111111112,0.0007333333333333333,0.07223859208164524,0,0.0,0,0,0,0
2023-03-31,6,5,-0.0518798003065073,0.11111111111111113,0.0007333333333333334,-0.05261313363984064,0,0.0,0,0,0,0
2023-04-30,6,4,0.02819394077563373,0.11111111111111113,0.0007333333333333334,0.0274606074423004,18,0.0,0,0,0,0
2023-05-31,6,4,0.13366368278577576,0.05555555555555555,0.00036666666666666667,0.1332970161191091,18,0.0,0,0,0,0
2023-06-30,6,4,0.10877346052113035,0.055555555555555566,0.0003666666666666667,0.10840679385446368,18,0.0,0,0,0,0
2023-07-31,6,4,0.06767593958053118,0.055555555555555566,0.0003666666666666667,0.06730927291386452,18,0.0,0,0,0,0
2023-08-31,6,3,0.09904702933682605,0.055555555555555566,0.0003666666666666667,0.09868036267015938,0,0.0,0,0,0,0
2023-09-30,6,3,0.16474157074796109,0.0,0.0,0.16474157074796109,18,0.0,0,0,0,0
2023-10-31,6,3,-0.0010618973981213473,0.0,0.0,-0.0010618973981213473,18,0.0,0,0,0,0
2023-11-30,6,3,0.01790263789733315,0.0,0.0,0.01790263789733315,0,0.0,0,0,0,0
2023-12-31,6,3,-0.01437959737766181,0.0,0.0,-0.01437959737766181,18,0.0,0,0,0,0
2024-01-31,6,3,0.2450191690370665,0.0,0.0,0.2450191690370665,18,0.0,0,0,0,0
2024-02-29,6,3,0.12224717287198951,0.0,0.0,0.12224717287198951,0,0.0,0,0,0,0
2024-03-31,6,3,0.1595130341609215,0.0,0.0,0.1595130341609215,18,0.0,0,0,0,0
2024-04-30,6,19,0.3834351139282973,0.14035087719298245,0.0009263157894736842,0.38250879813882366,18,0.0,0,0,0,0
2024-05-31,6,22,-0.022954276347894778,0.14166666666666675,0.0009350000000000005,-0.02388927634789478,0,1.1102230246251565e-16,0,0,0,0
2024-06-30,6,23,0.006402948919717455,0.14166666666666666,0.000935,0.005467948919717455,51,1.1102230246251565e-16,0,0,0,0
2024-07-31,6,23,0.08390662141570707,0.14166666666666666,0.000935,0.08297162141570706,68,1.1102230246251565e-16,0,0,0,0
2024-08-31,6,23,0.0793506490319017,0.14166666666666666,0.000935,0.0784156490319017,85,1.1102230246251565e-16,0,0,0,0
2024-09-30,6,23,0.09547026720848975,0.14166666666666666,0.000935,0.09453526720848975,102,2.220446049250313e-16,0,0,0,0
2024-10-31,6,22,0.007395245924701284,0.033333333333333284,0.00021999999999999968,0.0071752459247012845,0,1.1102230246251565e-16,0,0,0,0
2024-11-30,6,22,0.02219712661084241,0.008333333333333331,5.499999999999999e-05,0.02214212661084241,120,1.1102230246251565e-16,0,0,0,0
2024-12-31,6,22,0.01572972487132975,0.016666666666666666,0.00011,0.015619724871329748,120,1.1102230246251565e-16,0,0,0,0
2025-01-31,6,22,0.17877972890752852,0.016666666666666663,0.00010999999999999998,0.17866972890752852,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,23,0.007026603443349969,0.016666666666666663,0.00010999999999999998,0.006916603443349969,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,26,0.07663600329219306,0.024999999999999998,0.00016499999999999997,0.07647100329219306,120,1.1102230246251565e-16,0,0,0,0
2025-04-30,6,27,-0.02536938812165659,0.049999999999999996,0.00032999999999999994,-0.02569938812165659,120,1.1102230246251565e-16,0,0,0,0
2025-05-31,6,28,0.00362472076007853,0.03333333333333333,0.00022,0.00340472076007853,120,1.1102230246251565e-16,0,0,0,0
2025-06-30,6,27,0.132376003542779,0.03333333333333333,0.00022,0.132156003542779,120,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,27,0.02173851977682094,0.03333333333333333,0.00022,0.021518519776820937,0,1.1102230246251565e-16,0,0,0,0
2025-08-31,6,25,0.06662344632614653,0.04166666666666666,0.00027499999999999996,0.06634844632614653,120,1.1102230246251565e-16,0,0,0,0
2025-09-30,6,24,-0.03594839534035699,0.024999999999999998,0.00016499999999999997,-0.036113395340356985,120,1.1102230246251565e-16,0,0,0,0
2025-10-31,6,23,0.05289302743812124,0.024999999999999998,0.00016499999999999997,0.052728027438121244,0,1.1102230246251565e-16,0,0,0,0
2025-11-30,6,23,-0.04680627599895547,0.016666666666666663,0.00010999999999999998,-0.04691627599895547,120,1.1102230246251565e-16,0,0,0,0
2025-12-31,6,23,-0.033010157454192196,0.016666666666666666,0.00011,-0.033120157454192195,120,1.1102230246251565e-16,0,0,0,0
2026-01-31,6,23,-0.020302997280730373,0.03174603174603173,0.00020952380952380943,-0.02051252109025418,120,0.0,0,0,0,0
2026-02-28,6,25,-0.022819553328535767,0.03174603174603173,0.00020952380952380943,-0.023029077138059576,121,0.0,0,0,0,0
2026-03-31,6,28,-0.05806992229140144,0.06349206349206347,0.0004190476190476189,-0.05848896991044906,122,0.0,0,0,0,0
2026-04-30,6,29,0.06714460067511611,0.0555555555555556,0.00036666666666666694,0.06677793400844945,19,1.1102230246251565e-16,0,0,0,0
2026-05-31,6,30,-0.008786550657136693,0.06349206349206347,0.0004190476190476189,-0.009205598276184312,124,1.1102230246251565e-16,0,0,0,0
