as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.16666666666666666,0.0010999999999999998,-0.0010999999999999998,0,0.8333333333333334,0,0,0,0
2022-04-30,2,3,0.023490274716597665,0.08333333333333333,0.0005499999999999999,0.022940274716597667,3,0.6666666666666667,0,0,0,0
2022-05-31,3,3,-0.005755076165712012,0.08333333333333333,0.0005499999999999999,-0.006305076165712012,6,0.5,0,0,0,0
2022-06-30,4,3,-0.03813824052724209,0.08333333333333333,0.0005499999999999999,-0.03868824052724209,0,0.33333333333333337,0,0,0,0
2022-07-31,5,3,-0.04124842000596714,0.08333333333333337,0.0005500000000000002,-0.04179842000596714,12,0.16666666666666663,0,0,0,0
2022-08-31,6,3,0.06058029968203615,0.08333333333333337,0.0005500000000000002,0.060030299682036145,15,0.0,0,0,0,0
2022-09-30,6,3,-0.012476715825498287,0.0,0.0,-0.012476715825498287,0,0.0,0,0,0,0
2022-10-31,6,3,-0.0962430094566273,0.0,0.0,-0.0962430094566273,0,0.0,0,0,0,0
2022-11-30,6,3,-0.017944817678624214,0.0,0.0,-0.017944817678624214,0,0.0,0,0,0,0
2022-12-31,6,3,-0.028337358777680503,0.0,0.0,-0.028337358777680503,18,0.0,0,0,0,0
2023-01-31,6,3,-0.00013620774130329583,0.0,0.0,-0.00013620774130329583,18,0.0,0,0,0,0
2023-02-28,6,3,0.07884707511648426,0.0,0.0,0.07884707511648426,0,0.0,0,0,0,0
2023-03-31,6,4,-0.019227548860021534,0.055555555555555566,0.0003666666666666667,-0.0195942155266882,0,0.0,0,0,0,0
2023-04-30,6,19,0.04838060477395456,0.14035087719298245,0.0009263157894736842,0.047454288984480876,18,0.0,0,0,0,0
2023-05-31,6,19,0.11257605973458903,0.1403508771929825,0.0009263157894736845,0.11164974394511536,34,0.0,0,0,0,0
2023-06-30,6,19,0.132340802293283,0.14035087719298245,0.0009263157894736842,0.1314144865038093,50,0.0,0,0,0,0
2023-07-31,6,19,0.03518212902374847,0.14035087719298245,0.0009263157894736842,0.03425581323427478,66,0.0,0,0,0,0
2023-08-31,6,19,0.025034337059536338,0.14035087719298245,0.0009263157894736842,0.024108021270062653,0,0.0,0,0,0,0
2023-09-30,6,19,0.07163845327858237,0.14035087719298245,0.0009263157894736842,0.07071213748910869,98,0.0,0,0,0,0
2023-10-31,6,19,0.02665639662895191,0.0,0.0,0.02665639662895191,114,0.0,0,0,0,0
2023-11-30,6,19,-0.02368112554228049,0.0,0.0,-0.02368112554228049,0,0.0,0,0,0,0
2023-12-31,6,20,-0.012431287833161496,0.008333333333333345,5.5000000000000076e-05,-0.012486287833161495,114,1.1102230246251565e-16,0,0,0,0
2024-01-31,6,20,0.06543480768440516,0.008333333333333345,5.5000000000000076e-05,0.06537980768440516,115,1.1102230246251565e-16,0,0,0,0
2024-02-29,6,20,0.027731607204883,0.008333333333333347,5.500000000000009e-05,0.027676607204883002,0,1.1102230246251565e-16,0,0,0,0
2024-03-31,6,23,0.02952132450468939,0.03333333333333334,0.00022000000000000003,0.029301324504689388,117,1.1102230246251565e-16,0,0,0,0
2024-04-30,6,23,0.12770303381166695,0.03333333333333334,0.00022000000000000003,0.12748303381166695,118,2.220446049250313e-16,0,0,0,0
2024-05-31,6,23,0.02060739774594647,0.03333333333333328,0.00021999999999999963,0.020387397745946473,0,1.1102230246251565e-16,0,0,0,0
2024-06-30,6,23,-0.0042339138735660595,0.025,0.000165,-0.00439891387356606,120,1.1102230246251565e-16,0,0,0,0
2024-07-31,6,23,0.07875829647897299,0.024999999999999998,0.00016499999999999997,0.078593296478973,120,1.1102230246251565e-16,0,0,0,0
2024-08-31,6,20,0.09851910454467167,0.024999999999999998,0.00016499999999999997,0.09835410454467167,120,1.1102230246251565e-16,0,0,0,0
2024-09-30,6,20,0.04298252011048081,0.0,0.0,0.04298252011048081,120,1.1102230246251565e-16,0,0,0,0
2024-10-31,6,20,-0.018620814582444394,0.0,0.0,-0.018620814582444394,0,1.1102230246251565e-16,0,0,0,0
2024-11-30,6,20,0.020550892624787948,0.0,0.0,0.020550892624787948,120,1.1102230246251565e-16,0,0,0,0
2024-12-31,6,20,0.005543348639615143,0.0,0.0,0.005543348639615143,120,1.1102230246251565e-16,0,0,0,0
2025-01-31,6,20,0.14460190070658402,0.0,0.0,0.14460190070658402,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,20,-0.00376095299339936,0.0,0.0,-0.00376095299339936,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,21,0.052132303488611656,0.008333333333333331,5.499999999999999e-05,0.052077303488611656,120,1.1102230246251565e-16,0,0,0,0
2025-04-30,6,21,-0.025294271587212924,0.008333333333333331,5.499999999999999e-05,-0.025349271587212924,120,1.1102230246251565e-16,0,0,0,0
2025-05-31,6,21,-0.005182783077978985,0.008333333333333333,5.5e-05,-0.0052377830779789854,120,1.1102230246251565e-16,0,0,0,0
2025-06-30,6,21,0.15033030661443866,0.008333333333333333,5.5e-05,0.15027530661443866,120,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,22,0.020663752533968037,0.015873015873015858,0.00010476190476190466,0.02055899062920613,0,0.0,0,0,0,0
2025-08-31,6,21,0.035003981828158934,0.015873015873015858,0.00010476190476190466,0.03489921992339703,121,0.0,0,0,0,0
2025-09-30,6,21,-0.019264150801093824,0.007936507936507922,5.238095238095228e-05,-0.019316531753474777,122,0.0,0,0,0,0
2025-10-31,6,21,0.0430059542463591,0.007936507936507992,5.2380952380952744e-05,0.04295357329397815,0,1.1102230246251565e-16,0,0,0,0
2025-11-30,6,21,-0.04161800063798582,0.007936507936507922,5.238095238095228e-05,-0.04167038159036677,124,1.1102230246251565e-16,0,0,0,0
2025-12-31,6,21,-0.01790027453455814,0.007936507936507922,5.238095238095228e-05,-0.017952655486939095,125,0.0,0,0,0,0
2026-01-31,6,21,-0.005891404715569076,0.0,0.0,-0.005891404715569076,126,0.0,0,0,0,0
2026-02-28,6,22,-0.02245882240578016,0.007936507936507936,5.238095238095238e-05,-0.022511203358161112,126,0.0,0,0,0,0
2026-03-31,6,24,-0.05094504598757299,0.015873015873015872,0.00010476190476190476,-0.051049807892334896,126,0.0,0,0,0,0
2026-04-30,6,25,0.044633339023942155,0.015873015873015872,0.00010476190476190476,0.04452857711918025,24,0.0,0,0,0,0
2026-05-31,6,25,-0.009751319258720414,0.015873015873015872,0.00010476190476190476,-0.009856081163482319,126,0.0,0,0,0,0
