as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.09999999999999999,0.0006599999999999999,-0.0006599999999999999,0,0.9,0,0,0,0
2022-04-30,2,3,0.013928293712327736,0.049999999999999996,0.00032999999999999994,0.013598293712327736,3,0.8,0,0,0,0
2022-05-31,3,3,0.0007416628891019673,0.05,0.00033,0.0004116628891019673,6,0.7,0,0,0,0
2022-06-30,4,3,-0.02263303051842605,0.04999999999999999,0.00032999999999999994,-0.02296303051842605,0,0.6000000000000001,0,0,0,0
2022-07-31,5,3,-0.028146910604974193,0.04999999999999999,0.00032999999999999994,-0.028476910604974193,12,0.5,0,0,0,0
2022-08-31,6,4,0.02488771713539728,0.049999999999999996,0.00032999999999999994,0.02455771713539728,15,0.4,0,0,0,0
2022-09-30,6,4,0.00017640958836769358,0.04999999999999999,0.00032999999999999994,-0.00015359041163230636,0,0.4,0,0,0,0
2022-10-31,6,4,-0.05996446788952943,0.04999999999999999,0.00032999999999999994,-0.06029446788952943,0,0.4,0,0,0,0
2022-11-30,6,4,-0.004259915993500716,0.0,0.0,-0.004259915993500716,0,0.4,0,0,0,0
2022-12-31,6,4,-0.010317477716631277,0.04999999999999999,0.00032999999999999994,-0.010647477716631278,18,0.4,0,0,0,0
2023-01-31,6,4,0.0014020463612820333,0.04999999999999999,0.00032999999999999994,0.0010720463612820333,18,0.4,0,0,0,0
2023-02-28,6,4,0.049907863582258696,0.0,0.0,0.049907863582258696,0,0.4,0,0,0,0
2023-03-31,6,4,0.008411251792143403,0.049999999999999996,0.00032999999999999994,0.008081251792143402,0,0.4,0,0,0,0
2023-04-30,6,19,0.015190008899323856,0.10701754385964912,0.0007063157894736842,0.014483693109850173,18,0.33333333333333337,0,0,0,0
2023-05-31,6,19,0.051612954601425134,0.10701754385964911,0.0007063157894736841,0.05090663881195145,34,0.2666666666666667,0,0,0,0
2023-06-30,6,19,0.0747138128245576,0.10701754385964912,0.0007063157894736842,0.07400749703508391,50,0.20000000000000007,0,0,0,0
2023-07-31,6,20,0.02765504495371463,0.10701754385964911,0.0007063157894736841,0.02694872916424095,66,0.13333333333333341,0,0,0,0
2023-08-31,6,20,0.010930253895344532,0.10701754385964912,0.0007063157894736842,0.010223938105870849,0,0.06666666666666676,0,0,0,0
2023-09-30,6,20,0.052007454526642204,0.10701754385964911,0.0007063157894736841,0.05130113873716852,98,0.0,0,0,0,0
2023-10-31,6,20,0.027772079991596296,0.008771929824561403,5.789473684210526e-05,0.027714185254754192,114,0.0,0,0,0,0
2023-11-30,6,20,-0.023325519820496687,0.008771929824561403,5.789473684210526e-05,-0.02338341455733879,0,0.0,0,0,0,0
2023-12-31,6,20,-0.012722563641128039,0.016666666666666677,0.00011000000000000007,-0.01283256364112804,114,1.1102230246251565e-16,0,0,0,0
2024-01-31,6,20,0.06543480768440516,0.008333333333333345,5.5000000000000076e-05,0.06537980768440516,115,1.1102230246251565e-16,0,0,0,0
2024-02-29,6,20,0.027731607204883,0.008333333333333347,5.500000000000009e-05,0.027676607204883002,0,1.1102230246251565e-16,0,0,0,0
2024-03-31,6,23,0.02952132450468939,0.03333333333333334,0.00022000000000000003,0.029301324504689388,117,1.1102230246251565e-16,0,0,0,0
2024-04-30,6,24,0.12770303381166695,0.016666666666666677,0.00011000000000000007,0.12759303381166695,118,2.220446049250313e-16,0,0,0,0
2024-05-31,6,25,0.020417527774776026,0.024999999999999946,0.00016499999999999965,0.020252527774776027,0,1.1102230246251565e-16,0,0,0,0
2024-06-30,6,25,-0.0019547844374417107,0.024999999999999998,0.00016499999999999997,-0.0021197844374417105,120,1.1102230246251565e-16,0,0,0,0
2024-07-31,6,25,0.08525591153514475,0.025,0.000165,0.08509091153514475,120,1.1102230246251565e-16,0,0,0,0
2024-08-31,6,24,0.08498948522393021,0.024999999999999994,0.00016499999999999997,0.08482448522393021,120,1.1102230246251565e-16,0,0,0,0
2024-09-30,6,23,0.046726999512009995,0.033333333333333326,0.00021999999999999995,0.04650699951201,120,1.1102230246251565e-16,0,0,0,0
2024-10-31,6,23,-0.020935519184021558,0.016666666666666666,0.00011,-0.021045519184021557,0,1.1102230246251565e-16,0,0,0,0
2024-11-30,6,23,0.020795415348194065,0.016666666666666663,0.00010999999999999998,0.020685415348194066,120,1.1102230246251565e-16,0,0,0,0
2024-12-31,6,22,0.006612626216825837,0.016666666666666666,0.00011,0.006502626216825837,120,1.1102230246251565e-16,0,0,0,0
2025-01-31,6,22,0.17581389920664398,0.008333333333333331,5.499999999999999e-05,0.17575889920664398,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,22,0.001689499030802498,0.016666666666666663,0.00010999999999999998,0.001579499030802498,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,25,0.08542139942439239,0.024999999999999998,0.00016499999999999997,0.08525639942439239,120,1.1102230246251565e-16,0,0,0,0
2025-04-30,6,28,-0.019549887091703612,0.049999999999999996,0.00032999999999999994,-0.019879887091703612,120,1.1102230246251565e-16,0,0,0,0
2025-05-31,6,28,0.001916470774358163,0.03333333333333333,0.00022,0.0016964707743581631,120,1.1102230246251565e-16,0,0,0,0
2025-06-30,6,28,0.13986688156910193,0.03333333333333333,0.00022,0.13964688156910193,120,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,26,0.020145670057583963,0.03968253968253967,0.00026190476190476186,0.0198837652956792,0,0.0,0,0,0,0
2025-08-31,6,24,0.061017364100649826,0.03174603174603173,0.00020952380952380943,0.060807840291126014,121,0.0,0,0,0,0
2025-09-30,6,23,-0.039528468102868856,0.015873015873015865,0.00010476190476190471,-0.03963323000763076,122,0.0,0,0,0,0
2025-10-31,6,24,0.04695850917971327,0.03174603174603179,0.00020952380952380984,0.046748985370189455,0,1.1102230246251565e-16,0,0,0,0
2025-11-30,6,24,-0.04673381618440438,0.023809523809523794,0.00015714285714285705,-0.046890959041547234,124,1.1102230246251565e-16,0,0,0,0
2025-12-31,6,25,-0.030039430684133055,0.023809523809523794,0.00015714285714285705,-0.03019657354127591,125,0.0,0,0,0,0
2026-01-31,6,25,-0.023075987456602463,0.031746031746031744,0.0002095238095238095,-0.023285511266126272,126,0.0,0,0,0,0
2026-02-28,6,25,-0.021462375817134647,0.031746031746031744,0.0002095238095238095,-0.021671899626658456,126,0.0,0,0,0,0
2026-03-31,6,28,-0.05154992252724358,0.05555555555555555,0.00036666666666666667,-0.05191658919391025,126,0.0,0,0,0,0
2026-04-30,6,29,0.06162936619776245,0.047619047619047616,0.00031428571428571427,0.06131508048347674,22,0.0,0,0,0,0
2026-05-31,6,30,-0.006179500749810475,0.047619047619047616,0.00031428571428571427,-0.006493786464096189,126,0.0,0,0,0,0
