as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.09999999999999999,0.0006599999999999999,-0.0006599999999999999,0,0.9,0,0,0,0
2022-04-30,2,3,0.013928293712327736,0.049999999999999996,0.00032999999999999994,0.013598293712327736,3,0.8,0,0,0,0
2022-05-31,3,3,0.0007416628891019673,0.05,0.00033,0.0004116628891019673,6,0.7,0,0,0,0
2022-06-30,4,4,-0.02263303051842605,0.075,0.000495,-0.02312803051842605,0,0.55,0,0,0,0
2022-07-31,5,5,-0.030094667982193186,0.04999999999999999,0.00032999999999999994,-0.030424667982193187,12,0.45000000000000007,0,0,0,0
2022-08-31,6,6,0.03403650833361631,0.04999999999999999,0.00032999999999999994,0.03370650833361631,15,0.3500000000000001,0,0,0,0
2022-09-30,6,6,-0.0024845557576626738,0.049999999999999996,0.00032999999999999994,-0.0028145557576626738,0,0.3500000000000001,0,0,0,0
2022-10-31,6,6,-0.06462005587202721,0.049999999999999996,0.00032999999999999994,-0.06495005587202721,0,0.3500000000000001,0,0,0,0
2022-11-30,6,6,-0.003209291667588012,0.05000000000000001,0.00033000000000000005,-0.003539291667588012,0,0.30000000000000004,0,0,0,0
2022-12-31,6,5,-0.015188564032210545,0.049999999999999996,0.00032999999999999994,-0.015518564032210545,18,0.30000000000000004,0,0,0,0
2023-01-31,6,4,-0.0012773749135746302,0.049999999999999996,0.00032999999999999994,-0.0016073749135746302,18,0.25,0,0,0,0
2023-02-28,6,4,0.05535498711679297,0.04999999999999999,0.00032999999999999994,0.055024987116792975,0,0.20000000000000007,0,0,0,0
2023-03-31,6,4,0.012510636425087675,0.04999999999999999,0.00032999999999999994,0.012180636425087675,0,0.15000000000000002,0,0,0,0
2023-04-30,6,20,0.004624805577909574,0.10833333333333334,0.000715,0.003909805577909574,18,0.08333333333333337,0,0,0,0
2023-05-31,6,21,0.08704552718968159,0.13333333333333333,0.00088,0.08616552718968158,35,0.06666666666666676,0,0,0,0
2023-06-30,6,21,0.052037376234172816,0.13333333333333333,0.00088,0.05115737623417282,52,0.050000000000000044,0,0,0,0
2023-07-31,6,21,0.04744585179215623,0.1333333333333333,0.0008799999999999998,0.04656585179215623,69,0.033333333333333326,0,0,0,0
2023-08-31,6,22,0.01984576555311205,0.13333333333333333,0.00088,0.01896576555311205,0,0.01666666666666672,0,0,0,0
2023-09-30,6,22,0.029750295247398993,0.1333333333333333,0.0008799999999999998,0.028870295247398994,103,1.1102230246251565e-16,0,0,0,0
2023-10-31,6,22,0.03052563654290416,0.01666666666666667,0.00011000000000000002,0.030415636542904162,120,1.1102230246251565e-16,0,0,0,0
2023-11-30,6,22,-0.024022540002452315,0.016666666666666663,0.00010999999999999998,-0.024132540002452314,0,1.1102230246251565e-16,0,0,0,0
2023-12-31,6,22,-0.012181699144634645,0.008333333333333333,5.5e-05,-0.012236699144634645,120,1.1102230246251565e-16,0,0,0,0
2024-01-31,6,22,0.07455695146179084,0.008333333333333331,5.499999999999999e-05,0.07450195146179084,120,1.1102230246251565e-16,0,0,0,0
2024-02-29,6,22,0.03557776218849522,0.008333333333333333,5.5e-05,0.03552276218849522,0,1.1102230246251565e-16,0,0,0,0
2024-03-31,6,24,0.036986875263839016,0.024999999999999998,0.00016499999999999997,0.03682187526383902,120,1.1102230246251565e-16,0,0,0,0
2024-04-30,6,28,0.14837505838273246,0.05833333333333333,0.000385,0.14799005838273246,120,1.1102230246251565e-16,0,0,0,0
2024-05-31,6,29,0.010440777824648213,0.049999999999999996,0.00032999999999999994,0.010110777824648212,0,0.0,0,0,0,0
2024-06-30,6,29,-0.0007605639564096043,0.04166666666666666,0.00027499999999999996,-0.0010355639564096043,120,0.0,0,0,0,0
2024-07-31,6,30,0.07625853119362473,0.03333333333333333,0.00022,0.07603853119362473,120,0.0,0,0,0,0
2024-08-31,6,31,0.038662715938898674,0.05833333333333333,0.000385,0.03827771593889867,120,0.0,0,0,0,0
2024-09-30,6,30,0.038932712154811346,0.049999999999999996,0.00032999999999999994,0.03860271215481135,120,0.0,0,0,0,0
2024-10-31,6,30,0.00664455550766815,0.075,0.000495,0.00614955550766815,0,0.0,0,0,0,0
2024-11-30,6,30,0.03872301726102362,0.05833333333333333,0.000385,0.038338017261023614,120,0.0,0,0,0,0
2024-12-31,6,29,0.015256246326986958,0.05833333333333333,0.000385,0.014871246326986958,120,0.0,0,0,0,0
2025-01-31,6,28,0.17434367032582396,0.05833333333333333,0.000385,0.17395867032582396,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,26,0.019542787050106293,0.05833333333333333,0.000385,0.019157787050106293,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,26,0.09536026898259456,0.023809523809523794,0.00015714285714285705,0.0952031261254517,120,0.0,0,0,0,0
2025-04-30,6,27,-0.013512514284534125,0.023809523809523798,0.00015714285714285705,-0.013669657141676983,121,0.0,0,0,0,0
2025-05-31,6,26,0.005283975590261043,0.03968253968253967,0.00026190476190476186,0.005022070828356281,122,0.0,0,0,0,0
2025-06-30,6,25,0.12593902935611662,0.03968253968253972,0.0002619047619047622,0.12567712459421185,123,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,26,0.027458298448128346,0.03174603174603173,0.00020952380952380943,0.027248774638604537,0,1.1102230246251565e-16,0,0,0,0
2025-08-31,6,26,0.06719020381182302,0.039682539682539666,0.0002619047619047618,0.06692829904991826,125,0.0,0,0,0,0
2025-09-30,6,26,-0.031460554817865215,0.031746031746031744,0.0002095238095238095,-0.03167007862738903,126,0.0,0,0,0,0
2025-10-31,6,26,0.04766802517309314,0.03968253968253968,0.0002619047619047619,0.04740612041118838,0,0.0,0,0,0,0
2025-11-30,6,27,-0.0514683581913441,0.023809523809523808,0.00015714285714285713,-0.051625501048486955,126,0.0,0,0,0,0
2025-12-31,6,29,-0.02534907484291013,0.03787878787878787,0.00024999999999999995,-0.02559907484291013,126,0.0,0,0,0,0
2026-01-31,6,28,0.003741159891381168,0.0606060606060606,0.00039999999999999996,0.0033411598913811683,127,0.0,0,0,0,0
2026-02-28,6,31,-0.016083267449633096,0.0606060606060606,0.00039999999999999996,-0.016483267449633097,128,0.0,0,0,0,0
2026-03-31,6,35,-0.0720992072873582,0.08333333333333333,0.0005499999999999999,-0.0726492072873582,129,0.0,0,0,0,0
2026-04-30,6,37,0.0966323934933504,0.07575757575757575,0.0004999999999999999,0.0961323934933504,14,0.0,0,0,0,0
2026-05-31,6,35,0.00011029767687347294,0.08333333333333333,0.0005499999999999999,-0.000439702323126527,131,0.0,0,0,0,0
