as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2019-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2019-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-02-29,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2020-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-03-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-04-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-05-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-06-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-07-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-08-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-09-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-10-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-11-30,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2021-12-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-01-31,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-02-28,0,0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
2022-03-31,1,3,0.0,0.09999999999999999,0.001,-0.001,0,0.9,0,0,0,0
2022-04-30,2,3,0.013928293712327736,0.049999999999999996,0.0005,0.013428293712327736,3,0.8,0,0,0,0
2022-05-31,3,3,0.0007416628891019673,0.05,0.0005,0.0002416628891019673,6,0.7,0,0,0,0
2022-06-30,4,3,-0.02263303051842605,0.04999999999999999,0.0004999999999999999,-0.02313303051842605,0,0.6000000000000001,0,0,0,0
2022-07-31,5,3,-0.028146910604974193,0.04999999999999999,0.0004999999999999999,-0.028646910604974193,12,0.5,0,0,0,0
2022-08-31,6,3,0.02488771713539728,0.05000000000000002,0.0005000000000000002,0.02438771713539728,15,0.4,0,0,0,0
2022-09-30,6,3,0.00036128433013870096,0.0,0.0,0.00036128433013870096,0,0.4,0,0,0,0
2022-10-31,6,4,-0.0595261992996889,0.05000000000000001,0.0005000000000000001,-0.0600261992996889,0,0.4,0,0,0,0
2022-11-30,6,5,-0.007672982518812136,0.04999999999999999,0.0004999999999999999,-0.008172982518812136,0,0.3500000000000001,0,0,0,0
2022-12-31,6,5,-0.0048962058760281466,0.04999999999999999,0.0004999999999999999,-0.005396205876028146,18,0.30000000000000004,0,0,0,0
2023-01-31,6,5,0.001779248217616286,0.05,0.0005,0.001279248217616286,18,0.2500000000000001,0,0,0,0
2023-02-28,6,5,0.05576365243682546,0.04999999999999999,0.0004999999999999999,0.05526365243682546,0,0.20000000000000007,0,0,0,0
2023-03-31,6,5,0.007153871323159854,0.04999999999999999,0.0004999999999999999,0.006653871323159854,0,0.20000000000000007,0,0,0,0
2023-04-30,6,20,0.006862406935953068,0.10833333333333332,0.0010833333333333333,0.0057790736026197345,18,0.13333333333333341,0,0,0,0
2023-05-31,6,20,0.08513898794464106,0.1333333333333333,0.001333333333333333,0.08380565461130772,35,0.1166666666666667,0,0,0,0
2023-06-30,6,21,0.053668305152302004,0.13333333333333333,0.0013333333333333333,0.05233497181896867,52,0.09999999999999998,0,0,0,0
2023-07-31,6,21,0.046214478980044396,0.1333333333333333,0.001333333333333333,0.044881145646711064,69,0.08333333333333337,0,0,0,0
2023-08-31,6,22,0.02270637127514482,0.13333333333333333,0.0013333333333333333,0.021373037941811487,0,0.06666666666666676,0,0,0,0
2023-09-30,6,22,0.040879650854249536,0.10833333333333332,0.0010833333333333333,0.039796317520916204,103,1.1102230246251565e-16,0,0,0,0
2023-10-31,6,22,0.03060010818446571,0.016666666666666663,0.00016666666666666663,0.030433441517799045,120,1.1102230246251565e-16,0,0,0,0
2023-11-30,6,21,-0.023524906668718357,0.016666666666666666,0.00016666666666666666,-0.023691573335385022,0,1.1102230246251565e-16,0,0,0,0
2023-12-31,6,21,-0.011478740875599611,0.0,0.0,-0.011478740875599611,120,1.1102230246251565e-16,0,0,0,0
2024-01-31,6,21,0.0731883867827423,0.0,0.0,0.0731883867827423,120,1.1102230246251565e-16,0,0,0,0
2024-02-29,6,21,0.03445441515146643,0.008333333333333333,8.333333333333333e-05,0.0343710818181331,0,1.1102230246251565e-16,0,0,0,0
2024-03-31,6,23,0.03689480637658692,0.024999999999999998,0.00025,0.036644806376586916,120,1.1102230246251565e-16,0,0,0,0
2024-04-30,6,24,0.14654924327102736,0.024999999999999998,0.00025,0.14629924327102736,120,1.1102230246251565e-16,0,0,0,0
2024-05-31,6,25,0.016367582645748883,0.03333333333333333,0.0003333333333333333,0.01603424931241555,0,1.1102230246251565e-16,0,0,0,0
2024-06-30,6,25,-0.0008092499198758811,0.024999999999999998,0.00025,-0.0010592499198758812,120,1.1102230246251565e-16,0,0,0,0
2024-07-31,6,25,0.09010561529169285,0.016666666666666666,0.00016666666666666666,0.08993894862502619,120,1.1102230246251565e-16,0,0,0,0
2024-08-31,6,24,0.0956319685879992,0.024999999999999998,0.00025,0.0953819685879992,120,1.1102230246251565e-16,0,0,0,0
2024-09-30,6,23,0.05768205213862127,0.024999999999999994,0.00024999999999999995,0.05743205213862127,120,1.1102230246251565e-16,0,0,0,0
2024-10-31,6,22,0.006623618032527515,0.024999999999999998,0.00025,0.006373618032527515,0,1.1102230246251565e-16,0,0,0,0
2024-11-30,6,22,0.02270381052632322,0.016666666666666663,0.00016666666666666663,0.022537143859656553,120,1.1102230246251565e-16,0,0,0,0
2024-12-31,6,22,0.01572972487132975,0.016666666666666666,0.00016666666666666666,0.015563058204663081,120,1.1102230246251565e-16,0,0,0,0
2025-01-31,6,22,0.17877972890752852,0.016666666666666663,0.00016666666666666663,0.17861306224086185,0,1.1102230246251565e-16,0,0,0,0
2025-02-28,6,23,0.007026603443349969,0.016666666666666663,0.00016666666666666663,0.006859936776683302,0,1.1102230246251565e-16,0,0,0,0
2025-03-31,6,26,0.07663600329219306,0.023809523809523794,0.00023809523809523796,0.07639790805409782,120,0.0,0,0,0,0
2025-04-30,6,27,-0.025812257789460193,0.0476190476190476,0.00047619047619047603,-0.02628844826565067,121,0.0,0,0,0,0
2025-05-31,6,28,0.0037220322871338142,0.039682539682539666,0.00039682539682539666,0.0033252068903084175,122,0.0,0,0,0,0
2025-06-30,6,27,0.13016927705576406,0.03174603174603179,0.00031746031746031795,0.12985181673830373,123,1.1102230246251565e-16,0,0,0,0
2025-07-31,6,27,0.02372351482986373,0.03174603174603174,0.0003174603174603174,0.023406054512403414,0,1.1102230246251565e-16,0,0,0,0
2025-08-31,6,25,0.06470371034549044,0.039682539682539666,0.00039682539682539666,0.06430688494866504,125,0.0,0,0,0,0
2025-09-30,6,24,-0.036922635550506615,0.015873015873015872,0.00015873015873015873,-0.03708136570923677,126,0.0,0,0,0,0
2025-10-31,6,25,0.051227072660290564,0.023809523809523808,0.0002380952380952381,0.050988977422195325,0,0.0,0,0,0,0
2025-11-30,6,24,-0.047517180846290065,0.023809523809523808,0.0002380952380952381,-0.047755276084385304,126,0.0,0,0,0,0
2025-12-31,6,26,-0.029086085375003255,0.02272727272727272,0.00022727272727272722,-0.029313358102275984,126,0.0,0,0,0,0
2026-01-31,6,26,-0.019653485047093237,0.03787878787878787,0.00037878787878787873,-0.020032272925881115,127,0.0,0,0,0,0
2026-02-28,6,26,-0.022879562914641556,0.030303030303030297,0.000303030303030303,-0.023182593217671858,128,0.0,0,0,0,0
2026-03-31,6,29,-0.056604237554463636,0.06818181818181818,0.0006818181818181818,-0.057286055736281816,129,0.0,0,0,0,0
2026-04-30,6,30,0.06344139066106454,0.053030303030303025,0.0005303030303030302,0.0629110876307615,23,0.0,0,0,0,0
2026-05-31,6,30,-0.007712086953252995,0.053030303030303025,0.0005303030303030302,-0.008242389983556024,131,0.0,0,0,0,0
